movieId,title,genres,year,director,cast,content_type,runtime_minutes,poster_url,synopsis
124,Sacred Inferno (2013),Musical|Animation|Mystery,2013,A. Tarkov,"Owen Brandt, Theo Nakamura, Daniel Cho",documentary,107,https://picsum.photos/seed/movie124/300/450,"A musical story set against a backdrop of discovery, directed by A. Tarkov."
125,Hidden Garden (1994),Family,1994,S. Yamada,"Elias Foster, Rosa Delgado, Felix Marchetti",anime,154,https://picsum.photos/seed/movie125/300/450,"A family story set against a backdrop of war, directed by S. Yamada."
126,Distant Garden (2000),Mystery|Crime|Horror,2000,L. Okafor,"Tobias Kane, Daniel Cho, Ines Duarte",movie,113,https://picsum.photos/seed/movie126/300/450,"A mystery story set against a backdrop of ambition, directed by L. Okafor."
127,Lost Paradox (2004),Family|War|Horror,2004,K. Lindqvist,"Marcus Webb, Theo Nakamura, Sam Whitaker",anime,69,https://picsum.photos/seed/movie127/300/450,"A family story set against a backdrop of betrayal, directed by K. Lindqvist."
128,Lost Dynasty (2022),War|Musical|Sci-Fi,2022,K. Lindqvist,"Lucas Reiner, Daniel Cho, Sofia Bellucci",anime,55,https://picsum.photos/seed/movie128/300/450,"A war story set against a backdrop of betrayal, directed by K. Lindqvist."
129,Rising Odyssey (1996),Anime,1996,C. Beaumont,"Rosa Delgado, Elias Foster, Theo Nakamura",movie,61,https://picsum.photos/seed/movie129/300/450,"A anime story set against a backdrop of betrayal, directed by C. Beaumont."
130,Sacred City (2004),Musical|Crime,2004,F. Bianchi,"Ines Duarte, Owen Brandt, Maya Linden",movie,121,https://picsum.photos/seed/movie130/300/450,"A musical story set against a backdrop of survival, directed by F. Bianchi."
131,Last Frontier (2004),Family|Sci-Fi,2004,A. Tarkov,"Layla Hassan, Elias Foster, Tobias Kane",tv_show,55,https://picsum.photos/seed/movie131/300/450,"A family story set against a backdrop of war, directed by A. Tarkov."
132,Burning Paradox (1990),Anime|Crime,1990,E. Lindgren,"Priya Anand, Maya Linden, Ava Solano",movie,58,https://picsum.photos/seed/movie132/300/450,"A anime story set against a backdrop of survival, directed by E. Lindgren."
133,Lost Voyage (2009),Musical|Thriller|Adventure,2009,M. Sorrento,"Jonah Pierce, Marcus Webb, Lucas Reiner",tv_show,179,https://picsum.photos/seed/movie133/300/450,"A musical story set against a backdrop of discovery, directed by M. Sorrento."
134,Burning Code (2024),Comedy,2024,A. Tarkov,"Rosa Delgado, Kira Solberg, Marcus Webb",tv_show,94,https://picsum.photos/seed/movie134/300/450,"A comedy story set against a backdrop of discovery, directed by A. Tarkov."
135,Midnight Republic (2016),Romance,2016,L. Okafor,"Priya Anand, Rosa Delgado, Owen Brandt",movie,154,https://picsum.photos/seed/movie135/300/450,"A romance story set against a backdrop of survival, directed by L. Okafor."
136,Burning Kingdom (2014),Musical|Action|Drama,2014,R. Castellano,"Ava Solano, Maya Linden, Owen Brandt",tv_show,108,https://picsum.photos/seed/movie136/300/450,"A musical story set against a backdrop of love, directed by R. Castellano."
137,Silent Frontier (2024),Comedy|Mystery|Animation,2024,R. Castellano,"Daniel Cho, Ines Duarte, Sam Whitaker",tv_show,54,https://picsum.photos/seed/movie137/300/450,"A comedy story set against a backdrop of war, directed by R. Castellano."
138,Crimson Kingdom (2002),War|Adventure|Crime,2002,E. Lindgren,"Jonah Pierce, Layla Hassan, Theo Nakamura",movie,159,https://picsum.photos/seed/movie138/300/450,"A war story set against a backdrop of discovery, directed by E. Lindgren."
139,Lost Frontier (1993),Adventure|Drama,1993,F. Bianchi,"Layla Hassan, Ava Solano, Elias Foster",tv_show,131,https://picsum.photos/seed/movie139/300/450,"A adventure story set against a backdrop of discovery, directed by F. Bianchi."
140,Broken Sanctuary (2021),War|Sci-Fi|Documentary,2021,R. Castellano,"Rosa Delgado, Ava Solano, Priya Anand",tv_show,40,https://picsum.photos/seed/movie140/300/450,"A war story set against a backdrop of discovery, directed by R. Castellano."
141,Eternal City (2010),Documentary|Horror|Musical,2010,H. Park,"Theo Nakamura, Tobias Kane, Ines Duarte",tv_show,129,https://picsum.photos/seed/movie141/300/450,"A documentary story set against a backdrop of love, directed by H. Park."
142,Silent Frontier (2017),War|Romance|Family,2017,S. Yamada,"Jonah Pierce, Priya Anand, Zara Mensah",movie,60,https://picsum.photos/seed/movie142/300/450,"A war story set against a backdrop of war, directed by S. Yamada."
143,Silent Garden (1994),War,1994,J. Whitfield,"Owen Brandt, Tobias Kane, Zara Mensah",documentary,28,https://picsum.photos/seed/movie143/300/450,"A war story set against a backdrop of survival, directed by J. Whitfield."
144,Rising Frontier (2018),War,2018,N. Osei,"Priya Anand, Kira Solberg, Nina Kowalski",movie,121,https://picsum.photos/seed/movie144/300/450,"A war story set against a backdrop of betrayal, directed by N. Osei."
145,Shadow Storm (2021),Fantasy|Family|Adventure,2021,K. Lindqvist,"Zara Mensah, Felix Marchetti, Elias Foster",movie,86,https://picsum.photos/seed/movie145/300/450,"A fantasy story set against a backdrop of ambition, directed by K. Lindqvist."
146,Burning Legacy (1997),Drama|Horror,1997,L. Okafor,"Priya Anand, Ines Duarte, Daniel Cho",anime,133,https://picsum.photos/seed/movie146/300/450,"A drama story set against a backdrop of war, directed by L. Okafor."
147,Last Odyssey (2024),Mystery|Romance|Anime,2024,S. Yamada,"Theo Nakamura, Daniel Cho, Kira Solberg",tv_show,150,https://picsum.photos/seed/movie147/300/450,"A mystery story set against a backdrop of love, directed by S. Yamada."
148,Hidden Voyage (2021),Drama,2021,A. Tarkov,"Owen Brandt, Felix Marchetti, Tobias Kane",movie,161,https://picsum.photos/seed/movie148/300/450,"A drama story set against a backdrop of love, directed by A. Tarkov."
149,Distant Sanctuary (2023),Animation|Musical|Crime,2023,P. Novak,"Lucas Reiner, Kira Solberg, Priya Anand",movie,101,https://picsum.photos/seed/movie149/300/450,"A animation story set against a backdrop of ambition, directed by P. Novak."
150,Frozen Inferno (2012),War,2012,L. Okafor,"Felix Marchetti, Kira Solberg, Daniel Cho",tv_show,53,https://picsum.photos/seed/movie150/300/450,"A war story set against a backdrop of discovery, directed by L. Okafor."
151,Hidden Symphony (2000),Adventure|Comedy|Fantasy,2000,L. Okafor,"Layla Hassan, Marcus Webb, Owen Brandt",documentary,152,https://picsum.photos/seed/movie151/300/450,"A adventure story set against a backdrop of betrayal, directed by L. Okafor."
152,Crimson Odyssey (2007),Fantasy,2007,L. Okafor,"Theo Nakamura, Felix Marchetti, Priya Anand",movie,63,https://picsum.photos/seed/movie152/300/450,"A fantasy story set against a backdrop of survival, directed by L. Okafor."
153,Dark Code (2011),Crime|Documentary|Mystery,2011,F. Bianchi,"Kira Solberg, Jonah Pierce, Maya Linden",movie,167,https://picsum.photos/seed/movie153/300/450,"A crime story set against a backdrop of betrayal, directed by F. Bianchi."
154,Shadow Sanctuary (2024),Drama|Thriller|Horror,2024,S. Yamada,"Theo Nakamura, Sam Whitaker, Marcus Webb",anime,123,https://picsum.photos/seed/movie154/300/450,"A drama story set against a backdrop of betrayal, directed by S. Yamada."
155,Broken Paradox (2016),Animation|Adventure,2016,T. Adeyemi,"Ines Duarte, Sofia Bellucci, Layla Hassan",tv_show,100,https://picsum.photos/seed/movie155/300/450,"A animation story set against a backdrop of ambition, directed by T. Adeyemi."
156,Hidden Frontier (2022),Romance|Sci-Fi,2022,K. Lindqvist,"Elias Foster, Layla Hassan, Marcus Webb",movie,88,https://picsum.photos/seed/movie156/300/450,"A romance story set against a backdrop of discovery, directed by K. Lindqvist."
157,Eternal Kingdom (2008),Crime,2008,P. Novak,"Tobias Kane, Lucas Reiner, Marcus Webb",documentary,60,https://picsum.photos/seed/movie157/300/450,"A crime story set against a backdrop of betrayal, directed by P. Novak."
158,Broken Sanctuary (2022),Mystery|Drama|Sci-Fi,2022,T. Adeyemi,"Sam Whitaker, Theo Nakamura, Tobias Kane",movie,120,https://picsum.photos/seed/movie158/300/450,"A mystery story set against a backdrop of survival, directed by T. Adeyemi."
159,Golden Frontier (1993),Family|Drama,1993,A. Tarkov,"Theo Nakamura, Sam Whitaker, Kira Solberg",movie,22,https://picsum.photos/seed/movie159/300/450,"A family story set against a backdrop of war, directed by A. Tarkov."
160,Rising Dynasty (2013),Crime|Fantasy,2013,A. Tarkov,"Zara Mensah, Jonah Pierce, Felix Marchetti",movie,161,https://picsum.photos/seed/movie160/300/450,"A crime story set against a backdrop of betrayal, directed by A. Tarkov."
161,Quiet Paradox (2025),Sci-Fi,2025,S. Yamada,"Tobias Kane, Elias Foster, Nina Kowalski",documentary,120,https://picsum.photos/seed/movie161/300/450,"A sci-fi story set against a backdrop of betrayal, directed by S. Yamada."
162,Crimson Code (2022),Romance|Crime,2022,P. Novak,"Rosa Delgado, Jonah Pierce, Kira Solberg",movie,105,https://picsum.photos/seed/movie162/300/450,"A romance story set against a backdrop of discovery, directed by P. Novak."
163,Quiet Garden (2010),War|Crime|Horror,2010,E. Lindgren,"Tobias Kane, Layla Hassan, Daniel Cho",movie,177,https://picsum.photos/seed/movie163/300/450,"A war story set against a backdrop of ambition, directed by E. Lindgren."
164,Golden Symphony (2020),Mystery|Anime,2020,F. Bianchi,"Maya Linden, Owen Brandt, Layla Hassan",tv_show,126,https://picsum.photos/seed/movie164/300/450,"A mystery story set against a backdrop of survival, directed by F. Bianchi."
165,Iron Republic (2026),Action|Anime,2026,J. Whitfield,"Jonah Pierce, Kira Solberg, Sam Whitaker",movie,178,https://picsum.photos/seed/movie165/300/450,"A action story set against a backdrop of discovery, directed by J. Whitfield."
166,Silent Republic (1997),Family,1997,J. Whitfield,"Maya Linden, Ines Duarte, Layla Hassan",movie,125,https://picsum.photos/seed/movie166/300/450,"A family story set against a backdrop of ambition, directed by J. Whitfield."
167,Quiet Code (2020),Thriller,2020,F. Bianchi,"Jonah Pierce, Nina Kowalski, Rosa Delgado",movie,103,https://picsum.photos/seed/movie167/300/450,"A thriller story set against a backdrop of ambition, directed by F. Bianchi."
168,Forgotten Storm (2019),Musical|Sci-Fi,2019,E. Lindgren,"Felix Marchetti, Layla Hassan, Tobias Kane",movie,87,https://picsum.photos/seed/movie168/300/450,"A musical story set against a backdrop of survival, directed by E. Lindgren."
169,Iron Odyssey (2009),Drama|Family,2009,J. Whitfield,"Theo Nakamura, Tobias Kane, Sofia Bellucci",tv_show,145,https://picsum.photos/seed/movie169/300/450,"A drama story set against a backdrop of betrayal, directed by J. Whitfield."
170,Lost Empire (2026),Romance|Fantasy,2026,H. Park,"Felix Marchetti, Zara Mensah, Kira Solberg",anime,57,https://picsum.photos/seed/movie170/300/450,"A romance story set against a backdrop of betrayal, directed by H. Park."
171,Last Frontier (2018),Horror,2018,H. Park,"Ava Solano, Sam Whitaker, Sofia Bellucci",movie,157,https://picsum.photos/seed/movie171/300/450,"A horror story set against a backdrop of betrayal, directed by H. Park."
172,Dark Republic (2005),Fantasy|Crime|Adventure,2005,J. Whitfield,"Jonah Pierce, Rosa Delgado, Marcus Webb",tv_show,33,https://picsum.photos/seed/movie172/300/450,"A fantasy story set against a backdrop of war, directed by J. Whitfield."
173,Eternal Garden (1990),Mystery|Anime,1990,K. Lindqvist,"Daniel Cho, Lucas Reiner, Sam Whitaker",movie,71,https://picsum.photos/seed/movie173/300/450,"A mystery story set against a backdrop of betrayal, directed by K. Lindqvist."
174,Last Republic (2004),Horror|Adventure,2004,K. Lindqvist,"Jonah Pierce, Daniel Cho, Lucas Reiner",anime,65,https://picsum.photos/seed/movie174/300/450,"A horror story set against a backdrop of war, directed by K. Lindqvist."
175,Lost Kingdom (1990),Anime|Documentary,1990,S. Yamada,"Kira Solberg, Elias Foster, Layla Hassan",movie,159,https://picsum.photos/seed/movie175/300/450,"A anime story set against a backdrop of survival, directed by S. Yamada."
176,Iron Legacy (1997),Crime|War,1997,R. Castellano,"Daniel Cho, Ines Duarte, Ava Solano",tv_show,23,https://picsum.photos/seed/movie176/300/450,"A crime story set against a backdrop of ambition, directed by R. Castellano."
177,Broken Code (2015),Horror|Drama,2015,F. Bianchi,"Lucas Reiner, Rosa Delgado, Layla Hassan",movie,44,https://picsum.photos/seed/movie177/300/450,"A horror story set against a backdrop of love, directed by F. Bianchi."
178,Forgotten Voyage (1990),Anime,1990,S. Yamada,"Zara Mensah, Marcus Webb, Ines Duarte",tv_show,104,https://picsum.photos/seed/movie178/300/450,"A anime story set against a backdrop of betrayal, directed by S. Yamada."
179,Rising Voyage (1993),Action|Fantasy|Mystery,1993,H. Park,"Elias Foster, Ines Duarte, Theo Nakamura",movie,148,https://picsum.photos/seed/movie179/300/450,"A action story set against a backdrop of ambition, directed by H. Park."
180,Rising Code (2004),Comedy|Horror,2004,J. Whitfield,"Nina Kowalski, Sam Whitaker, Tobias Kane",movie,175,https://picsum.photos/seed/movie180/300/450,"A comedy story set against a backdrop of betrayal, directed by J. Whitfield."
181,Midnight Code (1995),Anime|Drama,1995,K. Lindqvist,"Ines Duarte, Rosa Delgado, Owen Brandt",movie,164,https://picsum.photos/seed/movie181/300/450,"A anime story set against a backdrop of war, directed by K. Lindqvist."
182,Crimson Republic (2024),Musical,2024,L. Okafor,"Daniel Cho, Layla Hassan, Rosa Delgado",movie,72,https://picsum.photos/seed/movie182/300/450,"A musical story set against a backdrop of ambition, directed by L. Okafor."
183,Quiet Paradox (1993),Anime|Animation|War,1993,T. Adeyemi,"Nina Kowalski, Rosa Delgado, Lucas Reiner",movie,34,https://picsum.photos/seed/movie183/300/450,"A anime story set against a backdrop of survival, directed by T. Adeyemi."
184,Distant Protocol (1990),Horror|Action,1990,C. Beaumont,"Sofia Bellucci, Kira Solberg, Priya Anand",movie,108,https://picsum.photos/seed/movie184/300/450,"A horror story set against a backdrop of ambition, directed by C. Beaumont."
185,Last Sanctuary (1992),Adventure,1992,S. Yamada,"Lucas Reiner, Daniel Cho, Nina Kowalski",tv_show,127,https://picsum.photos/seed/movie185/300/450,"A adventure story set against a backdrop of betrayal, directed by S. Yamada."
186,Distant City (2024),War|Sci-Fi,2024,L. Okafor,"Owen Brandt, Elias Foster, Daniel Cho",documentary,120,https://picsum.photos/seed/movie186/300/450,"A war story set against a backdrop of survival, directed by L. Okafor."
187,Shadow Horizon (2009),Family,2009,T. Adeyemi,"Felix Marchetti, Lucas Reiner, Tobias Kane",movie,78,https://picsum.photos/seed/movie187/300/450,"A family story set against a backdrop of love, directed by T. Adeyemi."
188,Iron Legacy (1997),Romance|Crime,1997,A. Tarkov,"Lucas Reiner, Maya Linden, Marcus Webb",movie,45,https://picsum.photos/seed/movie188/300/450,"A romance story set against a backdrop of survival, directed by A. Tarkov."
189,Dark Kingdom (2005),War,2005,C. Beaumont,"Jonah Pierce, Zara Mensah, Ines Duarte",movie,75,https://picsum.photos/seed/movie189/300/450,"A war story set against a backdrop of war, directed by C. Beaumont."
190,Lost Voyage (2026),Musical,2026,R. Castellano,"Kira Solberg, Layla Hassan, Marcus Webb",movie,56,https://picsum.photos/seed/movie190/300/450,"A musical story set against a backdrop of ambition, directed by R. Castellano."
191,Iron Kingdom (2025),Family|Thriller|Crime,2025,D. Mercer,"Daniel Cho, Lucas Reiner, Felix Marchetti",movie,108,https://picsum.photos/seed/movie191/300/450,"A family story set against a backdrop of ambition, directed by D. Mercer."
192,Sacred Echo (1999),Sci-Fi|Mystery|Romance,1999,S. Yamada,"Zara Mensah, Daniel Cho, Felix Marchetti",movie,77,https://picsum.photos/seed/movie192/300/450,"A sci-fi story set against a backdrop of betrayal, directed by S. Yamada."
193,Silent Odyssey (2016),Crime|War|Anime,2016,P. Novak,"Felix Marchetti, Rosa Delgado, Nina Kowalski",movie,85,https://picsum.photos/seed/movie193/300/450,"A crime story set against a backdrop of love, directed by P. Novak."
194,Rising City (2024),Animation|War,2024,C. Beaumont,"Sofia Bellucci, Jonah Pierce, Ava Solano",movie,174,https://picsum.photos/seed/movie194/300/450,"A animation story set against a backdrop of survival, directed by C. Beaumont."
195,Crimson Republic (2025),Animation,2025,J. Whitfield,"Sam Whitaker, Sofia Bellucci, Layla Hassan",movie,23,https://picsum.photos/seed/movie195/300/450,"A animation story set against a backdrop of love, directed by J. Whitfield."
196,Burning Voyage (2003),Comedy,2003,P. Novak,"Marcus Webb, Felix Marchetti, Layla Hassan",tv_show,117,https://picsum.photos/seed/movie196/300/450,"A comedy story set against a backdrop of discovery, directed by P. Novak."
